resource_id,fid,dataset,conjunto_huellas,municipio,departamento,huella_id,dano,pct_dano_0m,pct_dano_10m,pct_dano_20m,pct_construido_0m,pct_desconocido,confianza,subtipo,area_m2,estado_revision,origen_geometria,procedencia_dano,pct_vantor,estado_previo,lat,lon,first_seen,snapshot_date
a00eebfb-0590-456a-b46d-4633122330d9,4369,cali,overture,Cali,Valle del Cauca,2c5e0031-e117-4bdb-9faf-da678bcbe35a,1,0.14013840830449828,0.04657313707451702,0.023769000528200013,0.31418685121107265,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.427565159722385,-76.54504869152986,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,5119,cali,overture,Cali,Valle del Cauca,069bc3d4-2b3f-4bd3-b811-44d96225fc29,1,0.21818181818181817,0.06517357222844344,0.027175943220022414,0.45194805194805193,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.431999774739656,-76.53819893796638,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,6464,cali,overture,Cali,Valle del Cauca,687207ac-94cb-4fa8-8238-2934ad72fb5e,1,0.17665615141955837,0.10469314079422383,0.04638801642908915,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.437200882580832,-76.5291163057805,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,7690,cali,overture,Cali,Valle del Cauca,bc081b1b-1094-45bf-9f46-b5d8ceed8858,1,0.5633270321361059,0.1944627554383652,0.09030381878013316,0.05356017643352237,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.43493829909075,-76.54134353442336,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,8203,cali,overture,Cali,Valle del Cauca,eae4cb34-046a-43e2-9962-6518a5c27aed,1,0.14666666666666667,0.20101522842639594,0.09036070417333497,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4406806695351064,-76.55080642767709,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,8204,cali,overture,Cali,Valle del Cauca,f0ce0203-2fa3-4df9-a2c5-15041470d3a3,1,0.4312210200927357,0.13130590339892664,0.059404337973454194,0.12442040185471406,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4407047880721207,-76.55095395174868,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,8609,cali,overture,Cali,Valle del Cauca,90722884-4d40-4fb4-9aee-a52ce5959dae,1,0.5819209039548022,0.07779074290159471,0.02675227394328518,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4407707331576023,-76.5405420489612,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,9781,cali,overture,Cali,Valle del Cauca,9d086219-ed8c-419b-8e76-964ae9e8304c,1,0.10124826629680998,0.04945054945054945,0.022930821494749846,0.3245492371705964,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.416075708032391,-76.56551368791283,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,9891,cali,overture,Cali,Valle del Cauca,2f7468fd-32e6-45c4-9673-0590564dcb99,1,0.23353293413173654,0.09647718174539632,0.08727025187202178,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4158089220608554,-76.56073780943385,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,9944,cali,overture,Cali,Valle del Cauca,fe258ff1-b926-4a36-ac32-284f85285f9a,1,0.9861111111111112,0.27606752730883816,0.14420693928128872,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.415634588474259,-76.56064125103771,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,9960,cali,overture,Cali,Valle del Cauca,aee48707-061a-42d0-9ea5-abf9f8dd5bc4,1,0.924956369982548,0.17658092175777063,0.06996496443359168,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4156322881106633,-76.56145087699252,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,10540,cali,overture,Cali,Valle del Cauca,1742d5f3-38d1-43f0-b9e7-7cbe7a0f86d5,1,0.14285714285714285,0.05603140613847252,0.019989814107461167,0.1583011583011583,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.416033535096714,-76.55346130576382,2026-08-31T10:29:57Z,2026-08-31
